server,model,pp,tg,run,server_pp_tps,server_tg_tps,prompt_tokens,eval_tokens,acceptance,draft_len
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,7,2072.6,38.33,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,8,2074.0,38.34,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,9,2074.1,38.34,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,10,2075.9,38.31,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,11,2067.9,38.33,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,12,2063.8,38.33,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,13,2062.4,38.32,4147,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,14,2052.1,38.32,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,0,2107.9,37.71,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,1,2109.2,38.11,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,2,2116.8,38.12,8243,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,3,2096.2,38.12,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,4,2100.6,38.13,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,5,2119.1,38.13,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,6,2115.9,38.13,8243,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,7,2106.6,38.13,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,8,2070.0,38.1,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,9,2118.0,38.11,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,10,2079.0,38.1,8243,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,11,2113.0,38.11,8245,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,12,2110.0,38.11,8245,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,13,2107.7,38.12,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,32,14,2102.4,38.11,8244,32,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,0,2123.7,37.48,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,1,2123.3,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,2,2122.8,37.7,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,3,2128.4,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,4,2123.1,37.7,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,5,2124.2,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,6,2107.9,37.7,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,7,2115.7,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,8,2105.3,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,9,2112.5,37.7,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,10,2132.2,37.7,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,11,2135.2,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,12,2120.2,37.69,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,13,2139.6,37.71,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,8192,64,14,2134.6,37.71,8244,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,0,1711.9,38.74,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,1,1702.2,38.97,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,2,1770.5,39.09,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,3,1764.8,39.11,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,4,1762.3,39.1,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,5,1768.2,39.1,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,6,1774.3,39.14,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,7,1767.1,39.12,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,8,1761.4,39.11,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,9,1756.5,39.1,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,10,1765.0,39.0,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,11,1755.0,39.09,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,12,1755.0,39.02,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,13,1765.8,39.03,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,32,14,1765.5,38.93,1034,32,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,0,1750.4,38.38,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,1,1766.1,38.49,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,2,1754.5,38.58,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,3,1759.5,38.62,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,4,1755.2,38.48,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,5,1744.8,38.53,1036,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,6,1746.5,38.61,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,7,1736.4,38.61,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,8,1748.1,38.61,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,9,1727.7,38.62,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,10,1744.1,38.56,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,11,1745.2,38.63,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,12,1741.2,38.56,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,13,1747.9,38.58,1034,64,,
ollama,Qwen3.8-27B-Q4_K_M,1024,64,14,1748.8,38.55,1035,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,0,2063.7,38.37,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,1,2064.0,38.73,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,2,2065.6,38.68,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,3,2057.9,38.66,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,4,2059.8,38.72,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,5,2058.9,38.68,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,6,2055.2,38.7,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,7,2060.4,38.89,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,8,2061.5,38.76,2059,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,9,2059.2,38.89,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,10,2055.2,38.7,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,11,2055.9,38.8,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,12,2050.6,38.79,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,13,2059.7,38.88,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,32,14,2061.7,38.89,2058,32,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,0,2067.1,38.33,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,1,2059.7,38.54,2057,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,2,2065.4,38.5,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,3,2071.0,38.49,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,4,2054.4,38.46,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,5,2071.1,38.46,2057,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,6,2051.9,38.47,2059,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,7,2053.7,38.52,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,8,2050.9,38.45,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,9,2062.9,38.37,2059,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,10,2056.5,38.34,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,11,2051.7,38.52,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,12,2047.5,38.34,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,13,2049.0,38.44,2058,64,,
ollama,Qwen3.8-27B-Q4_K_M,2048,64,14,2048.9,38.4,2059,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,0,2195.2,38.2,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,1,2184.8,38.57,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,2,2196.1,38.59,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,3,2180.3,38.56,4105,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,4,2180.9,38.56,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,5,2181.7,38.55,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,6,2190.3,38.57,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,7,2190.1,38.59,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,8,2181.3,38.56,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,9,2174.3,38.54,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,10,2183.2,38.43,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,11,2191.7,38.49,4107,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,12,2188.6,38.44,4105,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,13,2182.4,38.53,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,32,14,2187.1,38.38,4106,32,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,0,2181.9,38.0,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,1,2188.8,38.13,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,2,2172.9,38.07,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,3,2176.8,38.2,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,4,2175.0,38.05,4107,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,5,2167.8,38.13,4107,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,6,2158.7,38.05,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,7,2167.2,38.2,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,8,2162.4,38.2,4107,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,9,2160.8,38.17,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,10,2173.4,38.19,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,11,2153.6,38.16,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,12,2159.5,38.18,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,13,2153.6,38.14,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,4096,64,14,2163.9,38.16,4106,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,0,2227.5,37.53,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,1,2217.2,37.88,8204,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,2,2227.1,38.0,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,3,2223.3,37.98,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,4,2209.4,37.92,8201,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,5,2166.4,37.83,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,6,2193.3,37.99,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,7,2201.8,37.83,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,8,2196.7,37.92,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,9,2204.1,37.97,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,10,2180.8,37.91,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,11,2186.1,37.89,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,12,2202.2,37.85,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,13,2202.3,37.78,8202,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,32,14,2196.8,37.8,8201,32,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,0,2268.6,37.17,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,1,2262.0,37.52,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,2,2249.5,37.49,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,3,2242.2,37.44,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,4,2217.5,37.53,8203,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,5,2243.8,37.4,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,6,2238.4,37.46,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,7,2246.4,37.53,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,8,2236.2,37.44,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,9,2226.0,37.43,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,10,2208.7,37.51,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,11,2199.4,37.46,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,12,2219.6,37.53,8203,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,13,2224.1,37.55,8202,64,,
ollama,Qwen3.8-27B-Q4_K_M,8192,64,14,2226.8,37.55,8202,64,,
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,0,1253.6,57.96,1076,32,0.41304,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,1,1329.0,57.35,1076,32,0.3913,2.38
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,2,1329.0,67.38,1076,32,0.46512,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,3,1329.2,91.37,1076,32,0.7931,3.88
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,4,1338.0,82.09,1075,32,0.61111,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,5,1324.1,73.98,1077,32,0.55263,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,6,1337.7,61.87,1076,32,0.42222,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,7,1320.2,62.0,1076,32,0.42222,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,8,1338.1,84.28,1076,32,0.6875,3.75
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,9,1328.1,53.51,1076,32,0.32075,2.21
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,10,1331.5,82.0,1076,32,0.61111,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,11,1330.0,63.48,1076,32,0.45238,2.73
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,12,1328.0,81.96,1076,32,0.61111,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,13,1336.2,54.5,1076,32,0.36957,2.31
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,32,14,1341.8,62.26,1076,32,0.39583,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,0,1253.6,79.05,1077,64,0.64286,3.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,1,1328.3,74.76,1076,64,0.5375,3.15
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,2,1329.2,57.87,1075,64,0.36275,2.42
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,3,1329.9,83.88,1076,64,0.70312,3.65
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,4,1337.3,62.48,1076,64,0.42391,2.62
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,5,1330.4,94.2,1075,64,0.78333,4.13
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,6,1333.2,87.39,1076,64,0.71875,3.71
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,7,1342.0,62.53,1076,64,0.43333,2.62
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,8,1331.4,68.22,1076,64,0.48235,2.86
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,9,1341.3,57.88,1076,64,0.36634,2.42
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,10,1335.4,75.53,1076,64,0.59722,3.26
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,11,1331.7,92.22,1076,64,0.75806,3.94
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,12,1323.1,98.25,1076,64,0.8,4.2
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,13,1333.9,68.21,1076,64,0.48235,2.86
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,1024,64,14,1334.5,60.76,1076,64,0.39583,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,0,1589.6,54.51,2100,32,0.3913,2.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,1,1646.8,50.39,2099,32,0.30189,2.14
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,2,1637.8,67.07,2100,32,0.45455,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,3,1647.0,66.91,2100,32,0.4878,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,4,1659.9,53.06,2100,32,0.33333,2.21
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,5,1645.7,61.58,2100,32,0.40426,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,6,1662.9,66.89,2100,32,0.46512,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,7,1666.1,66.85,2100,32,0.46512,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,8,1656.8,73.17,2100,32,0.55263,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,9,1666.2,46.55,2100,32,0.25862,1.94
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,10,1666.6,80.66,2099,32,0.62857,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,11,1669.3,61.48,2099,32,0.40426,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,12,1679.1,52.83,2100,32,0.30909,2.21
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,13,1666.5,66.84,2100,32,0.47619,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,32,14,1673.7,80.89,2100,32,0.62857,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,0,1588.9,87.55,2100,64,0.75806,3.94
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,1,1647.8,82.09,2099,64,0.625,3.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,2,1647.4,68.55,2100,64,0.4881,2.95
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,3,1645.9,75.1,2100,64,0.58904,3.26
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,4,1663.2,78.08,2100,64,0.59459,3.32
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,5,1643.6,82.19,2100,64,0.625,3.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,6,1666.3,82.18,2100,64,0.6338,3.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,7,1647.5,65.54,2100,64,0.45977,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,8,1658.6,71.01,2100,64,0.51852,3.0
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,9,1661.5,67.76,2100,64,0.48235,2.86
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,10,1663.9,59.7,2100,64,0.39175,2.52
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,11,1673.3,57.39,2100,64,0.36275,2.42
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,12,1664.8,83.02,2100,64,0.66176,3.65
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,13,1655.0,74.14,2101,64,0.55844,3.15
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,2048,64,14,1666.9,71.45,2100,64,0.525,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,0,1847.1,67.18,4148,32,0.55263,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,1,1882.3,53.62,4148,32,0.34694,2.31
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,2,1892.2,90.23,4148,32,0.7931,3.88
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,3,1879.0,53.67,4148,32,0.3617,2.31
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,4,1887.4,52.63,4148,32,0.34,2.21
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,5,1876.3,66.52,4148,32,0.45455,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,6,1889.0,72.8,4148,32,0.56757,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,7,1872.9,57.67,4149,32,0.4,2.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,8,1880.4,74.55,4148,32,0.58333,3.33
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,9,1885.4,56.5,4149,32,0.36,2.38
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,10,1897.6,53.69,4147,32,0.3617,2.31
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,11,1892.7,60.96,4148,32,0.43182,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,12,1897.4,80.47,4148,32,0.64706,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,13,1900.3,62.65,4148,32,0.43182,2.73
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,32,14,1890.4,66.28,4147,32,0.46512,2.82
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,0,1848.1,53.85,4148,64,0.35294,2.38
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,1,1885.4,59.09,4149,64,0.38384,2.52
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,2,1898.9,57.05,4149,64,0.36634,2.42
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,3,1891.6,77.27,4150,64,0.58667,3.32
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,4,1900.4,67.27,4148,64,0.48235,2.86
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,5,1893.2,87.47,4148,64,0.71875,3.88
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,6,1895.0,73.7,4148,64,0.55844,3.15
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,7,1896.0,61.67,4147,64,0.41935,2.62
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,8,1893.2,74.4,4148,64,0.56579,3.26
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,9,1894.4,61.51,4147,64,0.41935,2.62
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,10,1900.6,81.32,4148,64,0.66176,3.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,11,1893.0,73.55,4148,64,0.56579,3.15
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,12,1897.3,86.06,4148,64,0.67647,3.71
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,13,1897.6,68.0,4148,64,0.4881,2.95
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,4096,64,14,1884.0,90.98,4148,64,0.75806,3.94
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,0,1977.1,72.78,8244,32,0.66667,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,1,2012.7,48.58,8244,32,0.2807,2.07
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,2,2005.5,60.62,8244,32,0.39583,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,3,1992.2,61.68,8244,32,0.44186,2.73
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,4,1992.6,56.95,8244,32,0.42857,2.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,5,1985.1,72.22,8244,32,0.56757,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,6,2004.5,56.83,8244,32,0.40909,2.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,7,1975.6,40.64,8244,32,0.19697,1.72
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,8,1974.9,60.12,8244,32,0.40426,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,9,1972.1,67.16,8245,32,0.5,3.0
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,10,1992.5,72.15,8244,32,0.525,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,11,1992.6,60.36,8244,32,0.41304,2.58
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,12,1996.7,72.02,8244,32,0.525,3.1
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,13,1997.4,61.77,8244,32,0.45238,2.73
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,32,14,1985.4,79.66,8244,32,0.61111,3.44
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,64,0,1987.1,63.67,8244,64,0.47126,2.86
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,64,1,2006.8,80.37,8244,64,0.64286,3.5
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,64,2,2013.3,56.33,8244,64,0.37374,2.42
llama-cpp-mtp4,Qwen3.8-27B-Q4_K_M,8192,64,3,2007.0,72.73,8244,64,0.5375,3.15
